country,geo,continent,year,hiv_prevalence,income,population,cen_Latitude,cen_Longitude,pct_chg_prevalence,cen_longitude
Saudi Arabia,sau,Asia,1996,NA,36531,19331311,25,45,NA,NA
Saudi Arabia,sau,Asia,1997,NA,37060,19809633,25,45,NA,NA
Saudi Arabia,sau,Asia,1998,NA,37671,20302193,25,45,NA,NA
Saudi Arabia,sau,Asia,1999,NA,36746,20825955,25,45,NA,NA
Saudi Arabia,sau,Asia,2000,NA,37531,21392273,25,45,NA,NA
Saudi Arabia,sau,Asia,2001,NA,36387,22007937,25,45,NA,NA
Saudi Arabia,sau,Asia,2002,NA,34875,22668102,25,45,NA,NA
Saudi Arabia,sau,Asia,2003,NA,35859,23357887,25,45,NA,NA
Saudi Arabia,sau,Asia,2004,NA,37556,24055573,25,45,NA,NA
Saudi Arabia,sau,Asia,2005,NA,38892,24745230,25,45,NA,NA
Saudi Arabia,sau,Asia,2006,NA,39958,25419994,25,45,NA,NA
Saudi Arabia,sau,Asia,2007,NA,41464,26083522,25,45,NA,NA
Saudi Arabia,sau,Asia,2008,NA,44189,26742842,25,45,NA,NA
Saudi Arabia,sau,Asia,2009,NA,44276,27409491,25,45,NA,NA
Saudi Arabia,sau,Asia,2010,NA,45598,28090647,25,45,NA,NA
Senegal,sen,Africa,1979,NA,1946,5424299,14.5,-14.25,NA,NA
Senegal,sen,Africa,1980,NA,1826,5568651,14.5,-14.25,NA,NA
Senegal,sen,Africa,1981,0.00952155,1758,5723541,14.5,-14.25,NA,NA
Senegal,sen,Africa,1982,NA,1965,5888261,14.5,-14.25,NA,NA
Senegal,sen,Africa,1983,NA,1955,6062682,14.5,-14.25,NA,NA
Senegal,sen,Africa,1984,NA,1810,6246140,14.5,-14.25,NA,NA
Senegal,sen,Africa,1985,NA,1823,6438024,14.5,-14.25,NA,NA
Senegal,sen,Africa,1986,NA,1855,6638186,14.5,-14.25,NA,NA
Senegal,sen,Africa,1987,NA,1875,6846556,14.5,-14.25,NA,NA
Senegal,sen,Africa,1988,NA,1914,7062540,14.5,-14.25,NA,NA
Senegal,sen,Africa,1989,NA,1828,7285378,14.5,-14.25,NA,NA
Senegal,sen,Africa,1990,0.2,1856,7514201,14.5,-14.25,NA,NA
Senegal,sen,Africa,1991,0.2,1846,7749559,14.5,-14.25,0,NA
Senegal,sen,Africa,1992,0.2,1813,7990736,14.5,-14.25,0,NA
Senegal,sen,Africa,1993,0.3,1782,8234147,14.5,-14.25,49.99999999999998,NA
Senegal,sen,Africa,1994,0.3,1731,8475136,14.5,-14.25,0,NA
Senegal,sen,Africa,1995,0.4,1774,8710746,14.5,-14.25,33.33333333333335,NA
Senegal,sen,Africa,1996,0.4,1764,8939438,14.5,-14.25,0,NA
Senegal,sen,Africa,1997,0.5,1774,9163184,14.5,-14.25,25,NA
Senegal,sen,Africa,1998,0.5,1834,9386923,14.5,-14.25,0,NA
Senegal,sen,Africa,1999,0.5,1904,9617641,14.5,-14.25,0,NA
Senegal,sen,Africa,2000,0.6,1916,9860578,14.5,-14.25,19.999999999999996,NA
Senegal,sen,Africa,2001,0.6,1953,10118078,14.5,-14.25,0,NA
Senegal,sen,Africa,2002,0.7,1915,10389457,14.5,-14.25,16.666666666666675,NA
Senegal,sen,Africa,2003,0.7,1988,10673320,14.5,-14.25,0,NA
Senegal,sen,Africa,2004,0.7,2049,10967016,14.5,-14.25,0,NA
Senegal,sen,Africa,2005,0.8,2106,11268994,14.5,-14.25,14.285714285714302,NA
Senegal,sen,Africa,2006,0.8,2099,11578430,14.5,-14.25,0,NA
Senegal,sen,Africa,2007,0.8,2143,11897230,14.5,-14.25,0,NA
Senegal,sen,Africa,2008,0.8,2162,12229703,14.5,-14.25,0,NA
Senegal,sen,Africa,2009,0.7,2153,12581624,14.5,-14.25,-12.50000000000001,NA
Senegal,sen,Africa,2010,0.7,2182,12956791,14.5,-14.25,0,NA
Serbia,srb,Europe,1979,NA,15313,8829038,44.81892,20.45998,NA,NA
Serbia,srb,Europe,1980,NA,15900,8908293,44.81892,20.45998,NA,NA
Serbia,srb,Europe,1981,NA,16028,8984599,44.81892,20.45998,NA,NA
Serbia,srb,Europe,1982,NA,15983,9057974,44.81892,20.45998,NA,NA
Serbia,srb,Europe,1983,NA,15972,9127679,44.81892,20.45998,NA,NA
Serbia,srb,Europe,1984,NA,16228,9192917,44.81892,20.45998,NA,NA
Serbia,srb,Europe,1985,0.01,16214,9253401,44.81892,20.45998,NA,NA
Serbia,srb,Europe,1986,NA,16732,9306283,44.81892,20.45998,NA,NA
Serbia,srb,Europe,1987,NA,16406,9351938,44.81892,20.45998,NA,NA
Serbia,srb,Europe,1988,NA,16043,9396975,44.81892,20.45998,NA,NA
Serbia,srb,Europe,1989,NA,15712,9450482,44.81892,20.45998,NA,NA
Serbia,srb,Europe,1990,0.1,14457,9517670,44.81892,20.45998,NA,NA
Serbia,srb,Europe,1991,0.1,13278,9603621,44.81892,20.45998,0,NA
Serbia,srb,Europe,1992,0.1,9531,9702958,44.81892,20.45998,0,NA
Serbia,srb,Europe,1993,0.1,6622,9797838,44.81892,20.45998,0,NA
Serbia,srb,Europe,1994,0.1,6786,9863781,44.81892,20.45998,0,NA
Serbia,srb,Europe,1995,0.1,7167,9884146,44.81892,20.45998,0,NA
Serbia,srb,Europe,1996,0.06,7348,9851958,44.81892,20.45998,-40,NA
Serbia,srb,Europe,1997,0.06,7899,9775008,44.81892,20.45998,0,NA
Serbia,srb,Europe,1998,0.06,8121,9669648,44.81892,20.45998,0,NA
Serbia,srb,Europe,1999,0.06,7161,9559819,44.81892,20.45998,0,NA
Serbia,srb,Europe,2000,0.06,7741,9463306,44.81892,20.45998,0,NA
Serbia,srb,Europe,2001,0.06,8141,9384816,44.81892,20.45998,0,NA
Serbia,srb,Europe,2002,0.1,8725,9320350,44.81892,20.45998,66.66666666666667,NA
Serbia,srb,Europe,2003,0.1,9134,9268451,44.81892,20.45998,0,NA
Serbia,srb,Europe,2004,0.1,9983,9225001,44.81892,20.45998,0,NA
Serbia,srb,Europe,2005,0.1,10568,9186685,44.81892,20.45998,0,NA
Serbia,srb,Europe,2006,0.1,11130,9154760,44.81892,20.45998,0,NA
Serbia,srb,Europe,2007,0.1,11833,9130353,44.81892,20.45998,0,NA
Serbia,srb,Europe,2008,0.1,12522,9109535,44.81892,20.45998,0,NA
Serbia,srb,Europe,2009,0.1,12180,9087019,44.81892,20.45998,0,NA
Serbia,srb,Europe,2010,0.1,12301,9059046,44.81892,20.45998,0,NA
Seychelles,syc,Africa,1979,NA,11366,65153,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1980,NA,10894,66292,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1981,NA,10311,67298,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1982,NA,10099,68176,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1983,NA,10039,68906,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1984,NA,10411,69463,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1985,NA,11392,69841,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1986,NA,11409,70011,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1987,NA,11470,70010,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1988,NA,12038,69990,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1989,NA,13200,70150,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1990,NA,14116,70627,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1991,NA,14351,71496,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1992,NA,15185,72706,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1993,NA,15893,74111,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1994,NA,15507,75493,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1995,NA,15097,76703,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1996,NA,15609,77678,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1997,NA,17272,78474,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1998,NA,18361,79213,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,1999,NA,18341,80066,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,2000,NA,18453,81154,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,2001,NA,18018,82519,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,2002,NA,17693,84096,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,2003,NA,16832,85765,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,2004,NA,16412,87356,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,2005,NA,17803,88747,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,2006,NA,19086,89896,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,2007,NA,20968,90841,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,2008,NA,20065,91634,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,2009,NA,19765,92360,-4.58333,55.66667,NA,NA
Seychelles,syc,Africa,2010,NA,20364,93081,-4.58333,55.66667,NA,NA
Sierra Leone,sle,Africa,1979,NA,1513,3017670,8.5,-11.5,NA,NA
Sierra Leone,sle,Africa,1980,NA,1544,3086406,8.5,-11.5,NA,NA
Sierra Leone,sle,Africa,1981,NA,1598,3155368,8.5,-11.5,NA,NA
Sierra Leone,sle,Africa,1982,NA,1582,3224346,8.5,-11.5,NA,NA
Sierra Leone,sle,Africa,1983,NA,1518,3296530,8.5,-11.5,NA,NA
Sierra Leone,sle,Africa,1984,NA,1497,3376371,8.5,-11.5,NA,NA
Sierra Leone,sle,Africa,1985,0.011022285,1415,3466044,8.5,-11.5,NA,NA
Sierra Leone,sle,Africa,1986,NA,1327,3569102,8.5,-11.5,NA,NA
Sierra Leone,sle,Africa,1987,NA,1356,3681945,8.5,-11.5,NA,NA
Sierra Leone,sle,Africa,1988,NA,1352,3791078,8.5,-11.5,NA,NA
Sierra Leone,sle,Africa,1989,NA,1341,3878211,8.5,-11.5,NA,NA
Sierra Leone,sle,Africa,1990,0.06,1334,3931208,8.5,-11.5,NA,NA
Sierra Leone,sle,Africa,1991,0.06,1361,3945899,8.5,-11.5,0,NA
Sierra Leone,sle,Africa,1992,0.1,1109,3929182,8.5,-11.5,66.66666666666667,NA
Sierra Leone,sle,Africa,1993,0.1,1135,3893891,8.5,-11.5,0,NA
Sierra Leone,sle,Africa,1994,0.1,1124,3858559,8.5,-11.5,0,NA
Sierra Leone,sle,Africa,1995,0.2,1041,3837807,8.5,-11.5,100,NA
Sierra Leone,sle,Africa,1996,0.3,1061,3833053,8.5,-11.5,49.99999999999998,NA
Sierra Leone,sle,Africa,1997,0.4,996,3843472,8.5,-11.5,33.33333333333335,NA
Sierra Leone,sle,Africa,1998,0.6,1006,3878475,8.5,-11.5,49.99999999999998,NA
Sierra Leone,sle,Africa,1999,0.8,969,3948800,8.5,-11.5,33.33333333333335,NA
Sierra Leone,sle,Africa,2000,0.9,1006,4060709,8.5,-11.5,12.5,NA
Sierra Leone,sle,Africa,2001,1.1,900,4220198,8.5,-11.5,22.222222222222232,NA
Sierra Leone,sle,Africa,2002,1.2,1087,4422154,8.5,-11.5,9.090909090909083,NA
Sierra Leone,sle,Africa,2003,1.3,1133,4647701,8.5,-11.5,8.333333333333348,NA
Sierra Leone,sle,Africa,2004,1.4,1154,4870467,8.5,-11.5,7.692307692307687,NA
Sierra Leone,sle,Africa,2005,1.5,1158,5071271,8.5,-11.5,7.14285714285714,NA
Sierra Leone,sle,Africa,2006,1.6,1185,5243214,8.5,-11.5,6.666666666666665,NA
Sierra Leone,sle,Africa,2007,1.6,1249,5391108,8.5,-11.5,0,NA
Sierra Leone,sle,Africa,2008,1.6,1289,5521838,8.5,-11.5,0,NA
Sierra Leone,sle,Africa,2009,1.6,1304,5647194,8.5,-11.5,0,NA
Sierra Leone,sle,Africa,2010,1.6,1347,5775902,8.5,-11.5,0,NA
Singapore,sgp,Asia,1979,NA,19252,2375417,1.28967,103.85007,NA,NA
Singapore,sgp,Asia,1980,NA,20882,2414524,1.28967,103.85007,NA,NA
Singapore,sgp,Asia,1981,NA,21889,2463245,1.28967,103.85007,NA,NA
Singapore,sgp,Asia,1982,NA,22467,2520494,1.28967,103.85007,NA,NA
Singapore,sgp,Asia,1983,NA,24095,2583241,1.28967,103.85007,NA,NA
Singapore,sgp,Asia,1984,NA,25649,2646981,1.28967,103.85007,NA,NA
Singapore,sgp,Asia,1985,NA,25245,2708634,1.28967,103.85007,NA,NA
Singapore,sgp,Asia,1986,NA,25812,2766755,1.28967,103.85007,NA,NA
Singapore,sgp,Asia,1987,NA,27957,2822828,1.28967,103.85007,NA,NA
Singapore,sgp,Asia,1988,NA,30453,2880188,1.28967,103.85007,NA,NA
Singapore,sgp,Asia,1989,NA,32597,2943633,1.28967,103.85007,NA,NA
Singapore,sgp,Asia,1990,0.06,34316,3016400,1.28967,103.85007,NA,NA
Singapore,sgp,Asia,1991,0.06,35583,3100091,1.28967,103.85007,0,NA
Singapore,sgp,Asia,1992,0.1,36978,3193042,1.28967,103.85007,66.66666666666667,NA
Singapore,sgp,Asia,1993,0.1,40213,3291280,1.28967,103.85007,0,NA
Singapore,sgp,Asia,1994,0.1,43231,3389119,1.28967,103.85007,0,NA
Singapore,sgp,Asia,1995,0.1,44884,3482635,1.28967,103.85007,0,NA
Singapore,sgp,Asia,1996,0.1,46342,3570080,1.28967,103.85007,0,NA
Singapore,sgp,Asia,1997,0.1,48528,3653151,1.28967,103.85007,0,NA
Singapore,sgp,Asia,1998,0.1,45863,3735531,1.28967,103.85007,0,NA
Singapore,sgp,Asia,1999,0.1,48271,3822619,1.28967,103.85007,0,NA
Singapore,sgp,Asia,2000,0.1,51663,3918183,1.28967,103.85007,0,NA
Singapore,sgp,Asia,2001,0.1,49809,4023237,1.28967,103.85007,0,NA
Singapore,sgp,Asia,2002,0.1,51435,4136102,1.28967,103.85007,0,NA
Singapore,sgp,Asia,2003,0.1,54515,4254553,1.28967,103.85007,0,NA
Singapore,sgp,Asia,2004,0.1,58977,4375230,1.28967,103.85007,0,NA
Singapore,sgp,Asia,2005,0.1,61921,4495531,1.28967,103.85007,0,NA
Singapore,sgp,Asia,2006,0.1,65331,4614637,1.28967,103.85007,0,NA
Singapore,sgp,Asia,2007,0.1,68375,4732785,1.28967,103.85007,0,NA
Singapore,sgp,Asia,2008,0.1,65991,4849641,1.28967,103.85007,0,NA
Singapore,sgp,Asia,2009,0.1,63644,4965105,1.28967,103.85007,0,NA
Singapore,sgp,Asia,2010,0.1,72056,5078961,1.28967,103.85007,0,NA
Slovakia,svk,Europe,1979,NA,13217,4943732,48.66667,19.5,NA,NA
Slovakia,svk,Europe,1980,NA,13514,4988654,48.66667,19.5,NA,NA
Slovakia,svk,Europe,1981,NA,13392,5029208,48.66667,19.5,NA,NA
Slovakia,svk,Europe,1982,NA,13613,5065658,48.66667,19.5,NA,NA
Slovakia,svk,Europe,1983,NA,13781,5098607,48.66667,19.5,NA,NA
Slovakia,svk,Europe,1984,NA,14068,5129108,48.66667,19.5,NA,NA
Slovakia,svk,Europe,1985,NA,14144,5157959,48.66667,19.5,NA,NA
Slovakia,svk,Europe,1986,NA,14376,5185157,48.66667,19.5,NA,NA
Slovakia,svk,Europe,1987,NA,14416,5210451,48.66667,19.5,NA,NA
Slovakia,svk,Europe,1988,NA,14707,5234119,48.66667,19.5,NA,NA
Slovakia,svk,Europe,1989,NA,14802,5256475,48.66667,19.5,NA,NA
Slovakia,svk,Europe,1990,0.06,14366,5277709,48.66667,19.5,NA,NA
Slovakia,svk,Europe,1991,0.06,12223,5298080,48.66667,19.5,0,NA
Slovakia,svk,Europe,1992,0.06,11364,5317480,48.66667,19.5,0,NA
Slovakia,svk,Europe,1993,0.06,11536,5335292,48.66667,19.5,0,NA
Slovakia,svk,Europe,1994,0.06,12204,5350643,48.66667,19.5,0,NA
Slovakia,svk,Europe,1995,0.06,12879,5362950,48.66667,19.5,0,NA
Slovakia,svk,Europe,1996,0.06,13720,5372115,48.66667,19.5,0,NA
Slovakia,svk,Europe,1997,0.06,14525,5378490,48.66667,19.5,0,NA
Slovakia,svk,Europe,1998,0.06,15085,5382521,48.66667,19.5,0,NA
Slovakia,svk,Europe,1999,0.06,15039,5384857,48.66667,19.5,0,NA
Slovakia,svk,Europe,2000,0.06,15242,5386065,48.66667,19.5,0,NA
Slovakia,svk,Europe,2001,0.06,15778,5386224,48.66667,19.5,0,NA
Slovakia,svk,Europe,2002,0.06,16528,5385480,48.66667,19.5,0,NA
Slovakia,svk,Europe,2003,0.06,17433,5384533,48.66667,19.5,0,NA
Slovakia,svk,Europe,2004,0.06,18351,5384237,48.66667,19.5,0,NA
Slovakia,svk,Europe,2005,0.06,19549,5385192,48.66667,19.5,0,NA
Slovakia,svk,Europe,2006,0.06,21162,5387734,48.66667,19.5,0,NA
Slovakia,svk,Europe,2007,0.06,23416,5391728,48.66667,19.5,0,NA
Slovakia,svk,Europe,2008,0.06,24670,5396710,48.66667,19.5,0,NA
Slovakia,svk,Europe,2009,0.06,23334,5401951,48.66667,19.5,0,NA
Slovakia,svk,Europe,2010,0.06,24438,5406896,48.66667,19.5,0,NA
Slovenia,svn,Europe,1979,NA,19444,1815101,46.08333,15,NA,NA
Slovenia,svn,Europe,1980,NA,20265,1835839,46.08333,15,NA,NA
Slovenia,svn,Europe,1981,NA,20506,1857854,46.08333,15,NA,NA
Slovenia,svn,Europe,1982,NA,20527,1880699,46.08333,15,NA,NA
Slovenia,svn,Europe,1983,NA,20591,1903548,46.08333,15,NA,NA
Slovenia,svn,Europe,1984,NA,21000,1925315,46.08333,15,NA,NA
Slovenia,svn,Europe,1985,NA,21062,1945136,46.08333,15,NA,NA
Slovenia,svn,Europe,1986,NA,21819,1962890,46.08333,15,NA,NA
Slovenia,svn,Europe,1987,NA,21476,1978541,46.08333,15,NA,NA
Slovenia,svn,Europe,1988,NA,21084,1991454,46.08333,15,NA,NA
Slovenia,svn,Europe,1989,NA,20729,2000910,46.08333,15,NA,NA
Slovenia,svn,Europe,1990,0.06,19147,2006520,46.08333,15,NA,NA
Slovenia,svn,Europe,1991,0.06,17370,2007918,46.08333,15,0,NA
Slovenia,svn,Europe,1992,0.06,16351,2005535,46.08333,15,0,NA
Slovenia,svn,Europe,1993,0.06,16748,2000783,46.08333,15,0,NA
Slovenia,svn,Europe,1994,0.06,17576,1995615,46.08333,15,0,NA
Slovenia,svn,Europe,1995,0.06,18240,1991487,46.08333,15,0,NA
Slovenia,svn,Europe,1996,0.06,18894,1989042,46.08333,15,0,NA
Slovenia,svn,Europe,1997,0.06,19887,1988077,46.08333,15,0,NA
Slovenia,svn,Europe,1998,0.06,20585,1988166,46.08333,15,0,NA
Slovenia,svn,Europe,1999,0.06,21655,1988527,46.08333,15,0,NA
Slovenia,svn,Europe,2000,0.06,22488,1988652,46.08333,15,0,NA
Slovenia,svn,Europe,2001,0.06,23115,1988287,46.08333,15,0,NA
Slovenia,svn,Europe,2002,0.06,23972,1987855,46.08333,15,0,NA
Slovenia,svn,Europe,2003,0.06,24639,1988304,46.08333,15,0,NA
Slovenia,svn,Europe,2004,0.06,25694,1990924,46.08333,15,0,NA
Slovenia,svn,Europe,2005,0.06,26677,1996522,46.08333,15,0,NA
Slovenia,svn,Europe,2006,0.06,28096,2005566,46.08333,15,0,NA
Slovenia,svn,Europe,2007,0.06,29878,2017452,46.08333,15,0,NA
Slovenia,svn,Europe,2008,0.06,30816,2030599,46.08333,15,0,NA
Slovenia,svn,Europe,2009,0.06,28157,2042804,46.08333,15,0,NA
Slovenia,svn,Europe,2010,0.1,28377,2052480,46.08333,15,66.66666666666667,NA
Solomon Islands,slb,Asia,1979,NA,1424,222905,-8,159,NA,NA
Solomon Islands,slb,Asia,1980,NA,1293,230614,-8,159,NA,NA
Solomon Islands,slb,Asia,1981,NA,1416,238488,-8,159,NA,NA
Solomon Islands,slb,Asia,1982,NA,1407,246502,-8,159,NA,NA
Solomon Islands,slb,Asia,1983,NA,1547,254602,-8,159,NA,NA
Solomon Islands,slb,Asia,1984,NA,1514,262719,-8,159,NA,NA
Solomon Islands,slb,Asia,1985,NA,1479,270809,-8,159,NA,NA
Solomon Islands,slb,Asia,1986,NA,1718,278846,-8,159,NA,NA
Solomon Islands,slb,Asia,1987,NA,1710,286868,-8,159,NA,NA
Solomon Islands,slb,Asia,1988,NA,1723,294962,-8,159,NA,NA
Solomon Islands,slb,Asia,1989,NA,1812,303258,-8,159,NA,NA
Solomon Islands,slb,Asia,1990,NA,1793,311849,-8,159,NA,NA
Solomon Islands,slb,Asia,1991,NA,1847,320764,-8,159,NA,NA
Solomon Islands,slb,Asia,1992,NA,2024,329984,-8,159,NA,NA
Solomon Islands,slb,Asia,1993,NA,2045,339490,-8,159,NA,NA
Solomon Islands,slb,Asia,1994,NA,2171,349250,-8,159,NA,NA
Solomon Islands,slb,Asia,1995,NA,2284,359236,-8,159,NA,NA
Solomon Islands,slb,Asia,1996,NA,2257,369438,-8,159,NA,NA
Solomon Islands,slb,Asia,1997,NA,2163,379859,-8,159,NA,NA
Solomon Islands,slb,Asia,1998,NA,2142,390489,-8,159,NA,NA
Solomon Islands,slb,Asia,1999,NA,2074,401319,-8,159,NA,NA
Solomon Islands,slb,Asia,2000,NA,1731,412336,-8,159,NA,NA
Solomon Islands,slb,Asia,2001,NA,1550,423535,-8,159,NA,NA
Solomon Islands,slb,Asia,2002,NA,1468,434893,-8,159,NA,NA
Solomon Islands,slb,Asia,2003,NA,1523,446352,-8,159,NA,NA
Solomon Islands,slb,Asia,2004,NA,1557,457841,-8,159,NA,NA
Solomon Islands,slb,Asia,2005,NA,1602,469306,-8,159,NA,NA
Solomon Islands,slb,Asia,2006,NA,1672,480716,-8,159,NA,NA
Solomon Islands,slb,Asia,2007,NA,1753,492075,-8,159,NA,NA
Solomon Islands,slb,Asia,2008,NA,1835,503410,-8,159,NA,NA
Solomon Islands,slb,Asia,2009,NA,1709,514767,-8,159,NA,NA
Solomon Islands,slb,Asia,2010,NA,1787,526177,-8,159,NA,NA
Somalia,som,Africa,1979,NA,869,5758961,6,48,NA,NA
Somalia,som,Africa,1980,NA,837,6089707,6,48,NA,NA
Somalia,som,Africa,1981,NA,866,6251730,6,48,NA,NA
Somalia,som,Africa,1982,NA,888,6271538,6,48,NA,NA
Somalia,som,Africa,1983,NA,794,6199671,6,48,NA,NA
Somalia,som,Africa,1984,NA,832,6113252,6,48,NA,NA
Somalia,som,Africa,1985,NA,919,6068425,6,48,NA,NA
Somalia,som,Africa,1986,NA,897,6082723,6,48,NA,NA
Somalia,som,Africa,1987,0.010400419,979,6138907,6,48,NA,NA
Somalia,som,Africa,1988,NA,962,6217331,6,48,NA,NA
Somalia,som,Africa,1989,NA,950,6285456,6,48,NA,NA
Somalia,som,Africa,1990,0.1,930,6321615,6,48,NA,NA
Somalia,som,Africa,1991,0.1,921,6319531,6,48,0,NA
Somalia,som,Africa,1992,0.1,813,6294017,6,48,0,NA
Somalia,som,Africa,1993,0.1,817,6269244,6,48,0,NA
Somalia,som,Africa,1994,0.1,644,6278911,6,48,0,NA
Somalia,som,Africa,1995,0.1,637,6346440,6,48,0,NA
Somalia,som,Africa,1996,0.1,648,6480888,6,48,0,NA
Somalia,som,Africa,1997,0.2,613,6672781,6,48,100,NA
Somalia,som,Africa,1998,0.2,607,6904231,6,48,0,NA
Somalia,som,Africa,1999,0.2,605,7148406,6,48,0,NA
Somalia,som,Africa,2000,0.2,603,7385416,6,48,0,NA
Somalia,som,Africa,2001,0.3,603,7610053,6,48,49.99999999999998,NA
Somalia,som,Africa,2002,0.3,607,7827203,6,48,0,NA
Somalia,som,Africa,2003,0.3,611,8039104,6,48,0,NA
Somalia,som,Africa,2004,0.4,614,8251054,6,48,33.33333333333335,NA
Somalia,som,Africa,2005,0.4,616,8466938,6,48,0,NA
Somalia,som,Africa,2006,0.5,615,8686939,6,48,25,NA
Somalia,som,Africa,2007,0.6,615,8909015,6,48,19.999999999999996,NA
Somalia,som,Africa,2008,0.6,615,9132589,6,48,0,NA
Somalia,som,Africa,2009,0.7,615,9356827,6,48,16.666666666666675,NA
Somalia,som,Africa,2010,0.7,614,9581714,6,48,0,NA
South Africa,zaf,Africa,1979,NA,11132,28360820,-29,24,NA,NA
South Africa,zaf,Africa,1980,NA,11577,29077143,-29,24,NA,NA
South Africa,zaf,Africa,1981,0.014208589,11845,29828874,-29,24,NA,NA
South Africa,zaf,Africa,1982,NA,11459,30611206,-29,24,NA,NA
South Africa,zaf,Africa,1983,NA,10927,31409913,-29,24,NA,NA
South Africa,zaf,Africa,1984,NA,11151,32204952,-29,24,NA,NA
South Africa,zaf,Africa,1985,NA,10699,32983013,-29,24,NA,NA
South Africa,zaf,Africa,1986,NA,10474,33733547,-29,24,NA,NA
South Africa,zaf,Africa,1987,NA,10459,34463077,-29,24,NA,NA
South Africa,zaf,Africa,1988,NA,10666,35195598,-29,24,NA,NA
South Africa,zaf,Africa,1989,NA,10670,35965131,-29,24,NA,NA
South Africa,zaf,Africa,1990,0.7,10364,36793490,-29,24,NA,NA
South Africa,zaf,Africa,1991,1.2,10049,37692367,-29,24,71.42857142857144,NA
South Africa,zaf,Africa,1992,1.8,9631,38646788,-29,24,50,NA
South Africa,zaf,Africa,1993,2.9,9546,39619539,-29,24,61.11111111111109,NA
South Africa,zaf,Africa,1994,4.3,9643,40558495,-29,24,48.27586206896552,NA
South Africa,zaf,Africa,1995,6.1,9730,41426810,-29,24,41.86046511627908,NA
South Africa,zaf,Africa,1996,8.4,9925,42210216,-29,24,37.70491803278691,NA
South Africa,zaf,Africa,1997,10.7,9952,42921506,-29,24,27.380952380952372,NA
South Africa,zaf,Africa,1998,12.9,9770,43584030,-29,24,20.560747663551403,NA
South Africa,zaf,Africa,1999,14.8,9766,44233730,-29,24,14.72868217054264,NA
South Africa,zaf,Africa,2000,16.1,9927,44896856,-29,24,8.783783783783793,NA
South Africa,zaf,Africa,2001,17.1,9988,45579161,-29,24,6.211180124223592,NA
South Africa,zaf,Africa,2002,17.7,10213,46272223,-29,24,3.50877192982455,NA
South Africa,zaf,Africa,2003,18,10382,46971250,-29,24,1.6949152542372836,NA
South Africa,zaf,Africa,2004,18.1,10715,47667150,-29,24,0.5555555555555536,NA
South Africa,zaf,Africa,2005,18.1,11133,48352951,-29,24,0,NA
South Africa,zaf,Africa,2006,18.1,11597,49027805,-29,24,0,NA
South Africa,zaf,Africa,2007,18,12052,49693580,-29,24,-0.5524861878453136,NA
South Africa,zaf,Africa,2008,17.9,12263,50348811,-29,24,-0.5555555555555647,NA
South Africa,zaf,Africa,2009,17.2,11903,50992034,-29,24,-3.9106145251396662,NA
South Africa,zaf,Africa,2010,17.3,12087,51621594,-29,24,0.5813953488372103,NA
South Korea,kor,Asia,1979,NA,5505,36889651,36.5,127.75,NA,NA
South Korea,kor,Asia,1980,NA,4899,37451085,36.5,127.75,NA,NA
South Korea,kor,Asia,1981,NA,5159,38046253,36.5,127.75,NA,NA
South Korea,kor,Asia,1982,NA,5483,38665964,36.5,127.75,NA,NA
South Korea,kor,Asia,1983,NA,6078,39295418,36.5,127.75,NA,NA
South Korea,kor,Asia,1984,NA,6612,39912900,36.5,127.75,NA,NA
South Korea,kor,Asia,1985,NA,6970,40501917,36.5,127.75,NA,NA
South Korea,kor,Asia,1986,NA,7996,41059473,36.5,127.75,NA,NA
South Korea,kor,Asia,1987,NA,9096,41588374,36.5,127.75,NA,NA
South Korea,kor,Asia,1988,NA,10233,42085050,36.5,127.75,NA,NA
